Unit#,Jurisdiction,Unit Type,Assigned Station,Assigned Beat,Display in USM,Unit Status,Cross Staffing
SO1746,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1747,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1748,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOEAST,TRUE,Off Shift,
SO1749,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SONORTH,TRUE,Off Shift,
SO1750,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1751,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1752,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1753,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1754,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SONORTH,TRUE,Off Shift,
SO1755,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOEAST,TRUE,Off Shift,
SO1756,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1757,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SONORTH,TRUE,Off Shift,
SO1758,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SONORTH,TRUE,Off Shift,
SO1759,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOEAST,TRUE,Off Shift,
SO1760,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOEAST,TRUE,Off Shift,
SO1761,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOEAST,TRUE,Off Shift,
SO1762,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1763,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOEAST,TRUE,Off Shift,
SO1764,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOEAST,TRUE,Off Shift,
SO1765,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1766,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SONORTH,TRUE,Off Shift,
SO1767,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1768,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1769,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1770,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SONORTH,TRUE,Off Shift,
SO1771,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1772,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1773,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1774,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1775,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1776,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1777,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1778,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1779,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1781,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO1782,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO30,17P01: Boeing Fire Department,Special Ops,STA 30,,TRUE,Off Shift,
SO3245,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOEAST,TRUE,Off Shift,
SO3255,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,G2,TRUE,Off Shift,
SO3266,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,,TRUE,Off Shift,
SO3274,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SONORTH,TRUE,Off Shift,
SO4397,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,,TRUE,Off Shift,
SO4398,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,,TRUE,Off Shift,
SO4498,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,SOSOUTH,TRUE,Off Shift,
SO9037,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,,TRUE,Off Shift,
SO9465,WA0310000: Snohomish County Sheriff's Office,Off Duty Unit,,,TRUE,Off Shift,
SOASLES1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOBC1,WA0310000: Snohomish County Sheriff's Office,Bait Car,,,TRUE,Off Shift,
SOBC2,WA0310000: Snohomish County Sheriff's Office,Bait Car,,,TRUE,Off Shift,
SOBC3,WA0310000: Snohomish County Sheriff's Office,Bait Car,,,TRUE,Off Shift,
SOCIV01,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOCIV02,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOCIV03,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOCIV04,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOCIV05,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOCIV06,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOCLES1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOCLET1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SODSC01,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SODSC02,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SODSC03,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SODSC04,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SODSC05,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOELES1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOENTRY,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOEVI1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOEVI2,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOEVI3,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOEVI4,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOEVI5,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOEVI6,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOEVIL,WA0310000: Snohomish County Sheriff's Office,Property/Evidence,,,FALSE,Off Shift,
SOGILES1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOHK1,WA0310000: Snohomish County Sheriff's Office,Helicopter,,SAR,TRUE,Off Shift,
SOHK10,WA0310000: Snohomish County Sheriff's Office,Helicopter,,SAR,TRUE,Off Shift,
SOHK5,WA0310000: Snohomish County Sheriff's Office,Helicopter,,SAR,TRUE,Off Shift,
SOJAIL,WA0310000: Snohomish County Sheriff's Office,Jail,,SOJAIL,TRUE,Off Shift,
SOMCLES1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOMONITORE,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOMONITORN,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOMONITORS,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SONCAD1,WA0310000: Snohomish County Sheriff's Office,Cadet,,,FALSE,Off Shift,
SONLES1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SONLET1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOPDA,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOPIO,WA0310000: Snohomish County Sheriff's Office,Public Information Officer,,,FALSE,Off Shift,
SOREC01,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC02,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC03,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC04,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC05,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC06,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC07,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC08,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC09,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC10,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC11,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC12,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOREC13,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOSASS,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOSCAD1,WA0310000: Snohomish County Sheriff's Office,Cadet,,,FALSE,Off Shift,
SOSEC,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOSILES1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOSLES1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOSLES2,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOTEC1,WA0310000: Snohomish County Sheriff's Office,Records Desk,test station,,FALSE,Off Shift,
SOTEC2,WA0310000: Snohomish County Sheriff's Office,Records Desk,,ARLROVER,FALSE,Off Shift,
SOTEC3,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOTEC4,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOTEC5,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SOTPLET1,WA0310000: Snohomish County Sheriff's Office,Records Desk,,,FALSE,Off Shift,
SP31,31D07: Snohomish Regional Fire and Rescue,Sprint Unit,STA 31,,TRUE,Off Shift,
SP38,31D24: Snohomish County Fire District #24,Sprint Unit,STA 38,,TRUE,Off Shift,
SP39,31D24: Snohomish County Fire District #24,Sprint Unit,STA 39,,TRUE,Off Shift,
SP53,31D26: Sky Valley Fire,Sprint Unit,STA 53,,TRUE,Off Shift,
SP54,31D26: Sky Valley Fire,Sprint Unit,STA 54,,TRUE,Off Shift,
SP72,31D07: Snohomish Regional Fire and Rescue,Sprint Unit,STA 72,,TRUE,Off Shift,
SPSUP,WA031013N: SNOPAC,Misc,,,TRUE,Off Shift,
SPTST0,WA031013N: SNOPAC,Misc,,,TRUE,Off Shift,
SPTST1,WA031013N: SNOPAC,Misc,,,TRUE,Off Shift,
SPTST2,WA031013N: SNOPAC,Misc,,,TRUE,Off Shift,
SPTST3,WA031013N: SNOPAC,Misc,test station,,TRUE,Off Shift,
SPTST4,WA031013N: SNOPAC,Misc,,,TRUE,Off Shift,
SPTST5,WA031013N: SNOPAC,Misc,,,TRUE,Off Shift,
SPTST6,WA031013N: SNOPAC,Misc,test station,,TRUE,Off Shift,
SPTST7,WA031013N: SNOPAC,Misc,,,TRUE,Off Shift,
SPTST8,WA031013N: SNOPAC,Misc,,,TRUE,Off Shift,
SPTST9,WA031013N: SNOPAC,Misc,,,TRUE,Off Shift,
SPTSTA,WA031013N: SNOPAC,Misc Fire,STA 9,,TRUE,Off Shift,
SPTSTB,WA031013N: SNOPAC,Misc Fire,STA 9,,TRUE,Off Shift,
SPTSTC,WA031013N: SNOPAC,Misc Fire,STA 9,,TRUE,Off Shift,
SPTSTD,WA031013N: SNOPAC,Misc Fire,STA 9,,TRUE,Off Shift,
SPTSTE,WA031013N: SNOPAC,Misc Fire,STA 9,,TRUE,Off Shift,
SS0013,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0044,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0071,WA0311900: Lake Stevens Police Department,Off Duty Unit,,LKSSPECIAL,TRUE,Off Shift,
SS0072,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0075,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0079,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0091,WA0311900: Lake Stevens Police Department,Off Duty Unit,,LKSSPECIAL,TRUE,Off Shift,
SS0094,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0095,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0101,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0102,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0104,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0105,WA0311900: Lake Stevens Police Department,Off Duty Unit,,LKSSPECIAL,TRUE,Off Shift,
SS0112,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0116,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0120,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0121,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0126,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0127,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0128,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0129,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0130,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0131,WA0311900: Lake Stevens Police Department,Off Duty Unit,,LKSEVENT,TRUE,Off Shift,
SS0132,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0133,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0134,WA0311900: Lake Stevens Police Department,Off Duty Unit,,LKSROVER,TRUE,Off Shift,
SS0135,WA0311900: Lake Stevens Police Department,Off Duty Unit,,LKSROVER,TRUE,Off Shift,
SS0136,WA0311900: Lake Stevens Police Department,Off Duty Unit,,LKSN,TRUE,Off Shift,
SS0142,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0144,WA0311900: Lake Stevens Police Department,Off Duty Unit,,LKSROVER,TRUE,Off Shift,
SS0151,WA0311900: Lake Stevens Police Department,Off Duty Unit,,LKSSPECIAL,TRUE,Off Shift,
SS0154,WA0311900: Lake Stevens Police Department,Off Duty Unit,,,TRUE,Off Shift,
SS0155,WA0311900: Lake Stevens Police Department,Off Duty Unit,,LKSS,TRUE,Off Shift,
STA1,31M04: Everett Fire Department,Station,STA 1,SNO,FALSE,Off Shift,
STA1L,31M04: Everett Fire Department,Station,STA 1,,FALSE,Off Shift,
STA2,31M04: Everett Fire Department,Station,STA 2,,FALSE,Off Shift,
STA26,31C02: Snohomish County Airport Fire Department,Station,STA 26,,FALSE,Off Shift,
STA27,31D27: Snohomish County Fire District #27,Station,STA 27,,FALSE,Off Shift,
STA3,31M04: Everett Fire Department,Station,XXSTA 3,EPROVER,FALSE,Off Shift,
STA31,31D07: Snohomish Regional Fire and Rescue,Station,STA 31,,FALSE,Off Shift,
STA32,31D07: Snohomish Regional Fire and Rescue,Station,STA 32,,FALSE,Off Shift,
STA33,31D07: Snohomish Regional Fire and Rescue,Station,STA 33,,FALSE,Off Shift,
STA37,31D25: Snohomish County Fire District #25,Station,STA 37,,FALSE,Off Shift,
STA38,31D24: Snohomish County Fire District #24,Station,STA 38,,FALSE,Off Shift,
STA39,31D24: Snohomish County Fire District #24,Station,STA 39,,FALSE,Off Shift,
STA4,31M04: Everett Fire Department,Station,STA 4,,FALSE,Off Shift,
STA40,31D04: Snohomish County Fire District #4,Station,STA 40,SNO,FALSE,Off Shift,
STA41,31D04: Snohomish County Fire District #4,Station,STA 41,SNO,FALSE,Off Shift,
STA42,31D04: Snohomish County Fire District #4,Station,STA 42,,FALSE,Off Shift,
STA43,31D04: Snohomish County Fire District #4,Station,STA 43,,FALSE,Off Shift,
STA46,31D30: North County Regional Fire Authority,Station,STA 46,,FALSE,Off Shift,
STA46A,31D30: North County Regional Fire Authority,Station,STA 46,,FALSE,Off Shift,
STA47,31D30: North County Regional Fire Authority,Station,STA 47,,FALSE,Off Shift,
STA48,31D30: North County Regional Fire Authority,Station,STA 48,,FALSE,Off Shift,
STA49,31D21: Snohomish County Fire District #21,Station,STA 49,,FALSE,Off Shift,
STA5,31M04: Everett Fire Department,Station,STA 5,,FALSE,Off Shift,
STA50,31D21: Snohomish County Fire District #21,Station,STA 49,,FALSE,Off Shift,
STA51,31D05: Snohomish County Fire District #5,Station,STA 51,SNO,FALSE,Off Shift,
STA53,31D26: Sky Valley Fire,Station,STA 53,,FALSE,Off Shift,
STA54,31D26: Sky Valley Fire,Station,STA 54,,FALSE,Off Shift,
STA55,31D26: Sky Valley Fire,Station,STA 55,,FALSE,Off Shift,
STA6,31M04: Everett Fire Department,Station,STA 6,,FALSE,Off Shift,
STA60,31D15: Snohomish County Fire District #15,Station,STA 60,,FALSE,Off Shift,
STA61,31M08: Marysville Fire District,Station,STA 61,,FALSE,Off Shift,
STA62,31M08: Marysville Fire District,Station,STA 62,,FALSE,Off Shift,
STA63,31M08: Marysville Fire District,Station,STA 63,,FALSE,Off Shift,
STA64,31M08: Marysville Fire District,Station,STA 64,,FALSE,Off Shift,
STA65,31M08: Marysville Fire District,Station,STA 65,,FALSE,Off Shift,
STA66,31M08: Marysville Fire District,Station,STA 66,,FALSE,Off Shift,
STA68,31D22: Snohomish County Fire District #22,Station,STA 68,,FALSE,Off Shift,
STA69,31D22: Snohomish County Fire District #22,Station,STA 69,,FALSE,Off Shift,
STA7,31M04: Everett Fire Department,Station,STA 7,,FALSE,Off Shift,
STA71,31D07: Snohomish Regional Fire and Rescue,Station,STA 71,SNO,FALSE,Off Shift,
STA72,31D07: Snohomish Regional Fire and Rescue,Station,STA 72,SNO,FALSE,Off Shift,
STA73,31D07: Snohomish Regional Fire and Rescue,Station,STA 73,SNO,FALSE,Off Shift,
STA74,31D07: Snohomish Regional Fire and Rescue,Station,STA 74,SNO,FALSE,Off Shift,
STA75,31D07: Snohomish Regional Fire and Rescue,Station,STA 75,SNO,FALSE,Off Shift,
STA76,31D01: South Snohomish County Fire and Rescue,Station,STA 76,,FALSE,Off Shift,
STA77,31D07: Snohomish Regional Fire and Rescue,Station,STA 77,SNO,FALSE,Off Shift,
STA81,31D07: Snohomish Regional Fire and Rescue,Station,STA 81,,FALSE,Off Shift,
STA82,31D07: Snohomish Regional Fire and Rescue,Station,STA 82,,FALSE,Off Shift,
STA83,31D07: Snohomish Regional Fire and Rescue,Station,STA 83,,FALSE,Off Shift,
STA85,31D16: Snohomish County Fire District #16,Station,STA 85,SNO,FALSE,Off Shift,
STA86,31D17: Snohomish County Fire District #17,Station,STA 86,,FALSE,Off Shift,
STA87,31D17: Snohomish County Fire District #17,Station,STA 87,,FALSE,Off Shift,
STA89,31D23: Snohomish County Fire District #23,Station,STA 89,,FALSE,Off Shift,
STA9,31M04: Everett Fire Department,Station,Everett Fire HQ,,FALSE,Off Shift,
STA90,31D30: North County Regional Fire Authority,Station,STA 90,,FALSE,Off Shift,
STA91,31D30: North County Regional Fire Authority,Station,STA 91,,FALSE,Off Shift,
STA92,31D30: North County Regional Fire Authority,Station,STA 92,,FALSE,Off Shift,
STA93,31D19: Snohomish County Fire District #19,Station,STA 93,,FALSE,Off Shift,
STA94,31D19: Snohomish County Fire District #19,Station,STA 94,,FALSE,Off Shift,
STA95,31D19: Snohomish County Fire District #19,Station,STA 95,,FALSE,Off Shift,
STA96,31D30: North County Regional Fire Authority,Station,STA 96,,FALSE,Off Shift,
STA97,31D30: North County Regional Fire Authority,Station,STA 97,,FALSE,Off Shift,
STA99,31D30: North County Regional Fire Authority,Station,STA 99,,FALSE,Off Shift,
STRIKEPAGER,WA031W93N: Snohomish County 911,Pager,,,FALSE,Off Shift,
SU38,31D24: Snohomish County Fire District #24,Support,STA 38,,TRUE,Off Shift,
SU39,31D24: Snohomish County Fire District #24,Support,STA 39,,TRUE,Off Shift,
SU43,31D04: Snohomish County Fire District #4,Support,STA 43,,TRUE,Off Shift,
SU46,31D30: North County Regional Fire Authority,Support,STA 46,,TRUE,AIQ,
SU46A,31D30: North County Regional Fire Authority,Support,STA 46,,TRUE,Off Shift,
SU54,31D26: Sky Valley Fire,Support,STA 54,,TRUE,Off Shift,
SU61,31M08: Marysville Fire District,Support,STA 61,,TRUE,Off Shift,
SU7,31D01: South Snohomish County Fire and Rescue,Support,STA 21,,TRUE,AIQ,
SU87,31D17: Snohomish County Fire District #17,Support,STA 87,,TRUE,Off Shift,
SU99,31D30: North County Regional Fire Authority,Support,STA 99,,TRUE,AIQ,
SU99A,31D30: North County Regional Fire Authority,Support,STA 99,,TRUE,Off Shift,
SV15,31D01: South Snohomish County Fire and Rescue,Services,STA 15,,TRUE,Off Shift,
SV31,31D07: Snohomish Regional Fire and Rescue,Services,FD7 HQ,,TRUE,Off Shift,
SV32,31D07: Snohomish Regional Fire and Rescue,Services,FD7 HQ,,TRUE,Off Shift,
SV39,31D24: Snohomish County Fire District #24,Services,STA 39,,TRUE,Off Shift,
SV71,31D07: Snohomish Regional Fire and Rescue,Services,FD7 HQ,,TRUE,Off Shift,
SV72,31D07: Snohomish Regional Fire and Rescue,Services,FD7 HQ,,TRUE,Off Shift,
SV74,31D07: Snohomish Regional Fire and Rescue,Services,STA 74,,TRUE,Off Shift,
SVH,NW0000001: nws,Hospital,,,TRUE,Off Shift,
SWAT1,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT10,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT11,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT12,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT13,WA0311300: Mukilteo Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT14,WA0311300: Mukilteo Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT15,WA0310600: Mountlake Terrace Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT16,WA0310600: Mountlake Terrace Police Department,SWAT Unit,,LPSPECIAL,TRUE,Off Shift,
SWAT17,WA0310600: Mountlake Terrace Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT18,WA0310600: Mountlake Terrace Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT19,WA0310200: Edmonds Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT2,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT20,WA0310200: Edmonds Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT21,WA0310200: Edmonds Police Department,SWAT Unit,,LPSPECIAL,TRUE,Off Shift,
SWAT22,WA0312100: Mill Creek Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT23,WA0312100: Mill Creek Police Department,SWAT Unit,,LPSPECIAL,TRUE,Off Shift,
SWAT24,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT25,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT3,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT4,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT5,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT6,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT7,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT8,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT9,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
SWAT99,WA0310400: Lynnwood Police Department,SWAT Unit,,,TRUE,Off Shift,
